key,0,1,2,3,4,5,6,7,8,9,10,11
820,"其名字在拿巴示艾兰的语言中是“大地之盾”的意思。其外壳轻盈和结实兼备，因此常被用于制作王国骑士的盾和铠甲。",28192,370,0,False,False,4,815,0,True,False,False
821,"其肉质细腻且甘甜。光之泛滥后虽然没有经历长期捕杀，但伴随着近海渔业回暖的浪潮，其越发地引起了关注。",28193,380,0,False,False,0,814,0,True,False,False
822,"其筑的巢穴被研究员们称之为“要塞”，自身在眷属的鱼群中也是坐落顶点。生性凶猛，会撕裂所有靠近巢穴的生物。",28925,460,0,True,True,3,813,2507,True,True,True
823,"因其体表有着隆索族中极少数人才有的黑白色花纹而得名。进行威吓时的表情与隆索凶猛的样子很像，非常有趣。",28926,460,0,True,True,2,814,2507,True,True,False
824,"经过年龄增长，皮肤更加坚硬了的刺棘蜥蜴。在拿巴示艾兰王国，甚至有将其皮革缝在衣服内侧给犯人穿，以作惩罚。",28927,460,0,True,True,4,815,2507,True,True,True
825,"有人说这是仙子不经意间经过群树馆时，遭受了比死还要可怕的折磨，为逃避现实，最后变成了这种鱼。",28928,460,0,True,True,2,816,2507,True,False,True
826,"在激战中存活下来的黑色三连星。据说三条这种鱼在一起时，它们强而有力的摆尾甚至能改变河川流向。",28929,460,0,True,True,2,817,2507,True,True,True
827,"变得异常巨大的巨型鮟鱇。有人说这是怀念水中生活的鳍人族，把脸伸入水坑后吐气而形成的生物。",28930,460,0,True,True,1,818,2507,True,True,True
828,"栖息在这一带的虾虎中的一种，喜欢聚集在加拉迪翁湾外海。比梅尔托尔虾虎的背鳍要稍大一些。",28937,1,1,False,False,1,900,0,True,False,False
829,"虽然与罗敏萨鳀鱼属于同一品种，但在加拉迪翁湾外海的个体因吃的不同所以骨头较粗，很适合熬汤。",28938,1,1,False,False,1,900,0,True,False,False
830,"刺孢子毒性微弱的水母。第七灵灾后因环境以太紊乱使其大量繁殖，埋没了拉诺西亚的海岸。",29739,1,1,False,False,1,900,0,True,False,False
831,"因喜欢吃死鱼的肉，所以也被人们称为食尸鬼。虽然是食肉生物，但是几乎不会对活鱼下嘴。",29722,1,1,False,False,1,900,0,True,False,True
832,"据说是因为花纹与猎豹很像而得到的名字。可实际的猎豹并没有这种花纹。",29723,1,1,False,False,1,900,0,True,False,True
833,"成群游动时的样子有如海中出现了光照的花田。因为此鱼过于胆小，所以很难近距离欣赏这美丽的场景。",28941,1,1,False,False,1,900,0,True,False,False
834,"一种梭子鰆，在罗塔诺海洄游的个体因捕捉的食物不同，所以带有微弱毒性。这也使得它们非常适合拿来制作药剂。",29728,1,1,False,False,1,900,0,True,False,True
835,"海都市民人人皆知的美食。虽然不是什么山珍海味，但因能大量捕捉，所以价格很便宜。",29729,1,1,False,False,1,900,0,True,False,False
836,"该鱼本来是喜欢50星码以下的浅海域，但最近连水深200星码的海域都能捉到了，也许是因为近几年大量繁殖所以扩张了生存区域吧。",29730,1,1,False,False,1,900,0,True,False,True
837,"与库尔札斯地区山脉上融化的冰水一同进入大海的小鱼。在温暖且鱼饵丰富的大海中，逐渐变得肥大起来。",29736,1,1,False,False,1,900,0,True,False,True
838,"令人惧怕的巨大乌贼。据说只要缠上船只，就会劈开甲板、折断帆柱，最后将船只一分为二。是船员们非常忌讳的生物。",29737,1,1,False,False,1,900,0,True,False,False
839,"传闻说这是山神奥修昂玩耍时扔入海中的石头获得生命后的姿态。直到现在，它都不曾忘记自己是石块时的样子。",29738,1,1,False,False,1,900,0,True,False,False
840,"前额有脓肿般的突起物。能将微生物在体内石化，是喜欢独特石头的收藏家们喜爱的一种鱼。",29719,1,2,False,False,1,900,0,True,False,True
841,"栖息在加拉迪翁湾的银鲨的亚种。经常在水温与海流各不相同的海域来往，使得与生俱来的银色鱼皮变成了黑色。",28942,1,2,False,False,1,900,0,True,False,True
842,"属于阿纳可鲷鱼，因产卵期所以体色较浓。鲜红色的鱼卵也有很高营养价值。",28939,1,2,False,False,1,900,0,True,False,False
843,"气泡鱼的亚种，膨胀的身体是常态，不会缩小。有人说它是一直在生气。",29724,1,2,False,False,1,900,0,True,False,True
844,"因为背鳍和胸鳍非常发达，所以就算被钓上岸也依旧能保持笔直的姿势。从正面看，可以看到美丽的等边三角形。",28940,1,2,False,False,1,900,0,True,False,True
845,"上代乌尔达哈王曾将该鱼的名字误以为是女性拉拉菲尔的名字。为了不让国王丢脸，就继续这么称呼梅尔托尔海峡产的个体了。",29725,1,2,False,False,1,900,0,True,False,False
846,"被罗塔诺海的海流冲击，体表带有微微红色的变种。发光的诱饵偶尔会带有红色，就连误以为是宝石的渔夫都会袭击。",29731,1,2,False,False,1,900,0,True,False,False
847,"大大突出的头部为特征的鲨鱼。摄入的微生物使得体表为黑色，与梅尔托尔海峡栖息的品种有所区别。",29735,1,2,False,False,1,900,0,True,False,False
848,"栖息在罗塔诺海的刺鳗食欲非常旺盛，所以身体也大。很多人都将它比喻为大型妖异食人魔。",29733,1,2,False,False,1,900,0,True,False,True
849,"主要栖息在梅尔托尔海峡的海神刀的亚种。这种鱼滑翔时距离很短，但是频率很高。",29718,1,2,False,False,1,900,0,True,False,True
850,"它会藏在茂密的海藻中生活。不过它以海藻为食，所以不经常更换栖息场所的话，会使得它无家可归。",29740,1,2,False,False,1,900,0,True,False,True
851,"拥有蜘蛛一样的长脚。它看上去虽然大，可实际能吃的部位很少，腥味也很重，所以是很考验海都烹调师技巧的一个食材。",29741,1,2,False,False,1,900,0,True,False,False
852,"进行威吓时吐出的微量墨汁在用于染料时会变成美丽的蓝色。古时候为了给贵妇人们制作礼服的染料而遭到大量捕捉，使得现在数量减少了许多。",29734,1,3,False,False,1,900,0,True,False,False
853,"原产于南洋的海鱼。原本在艾欧泽亚是稀有鱼种，可随着灵灾的海流变动，使得这种鱼大量出现在加拉迪翁湾。",29721,1,3,False,False,1,900,0,True,False,False
854,"作为观赏鱼很受人们欢迎的一种鱼。曾经传闻说格格鲁玖想要高价购买这种鱼送给自己的舞女，所以一时间此鱼在近海甚至接近灭绝。",29726,1,3,False,False,1,900,0,True,False,False
855,"很多人在钓上这种鱼后被它尖锐的喙所刺伤。因其危险性，甚至被比喻为乌尔达哈的剑斗士们所佩戴的短剑。",29727,1,3,False,False,1,900,0,True,False,False
856,"能够吸收深海的环境以太，就算在没有食物的地方也能活动很久。甚至有技师研究它的构造来开发潜水艇的动力源。",29742,1,3,False,False,1,900,0,True,False,False
857,"虽然身体很小，但是会产出大量且颗粒分明的鱼卵。鱼卵的味道非常好，经常拿来代替高级鱼卵。",29732,1,3,False,False,1,900,0,True,False,False
858,"接触了带有融雪的冰冷海流，使得身体变得紧实的大型海虾。在沿海地区，是宴席上必不可少的一道菜，也是吉利的代名词。",29720,1,3,False,False,1,900,0,True,False,False
859,"鱼人族所敬仰的恐鱼中的一种，是经常出入梅尔托尔海峡的凶暴个体。周围的所有生物都对它感到惧怕。",29743,1,3,False,False,1,900,0,True,False,False
860,"一种长相奇怪的鱼，脸很像喝醉了的鲁加族。有人说是喝醉了的船员掉进海中，最后变成了这个样子……",29744,1,4,True,False,1,900,0,True,False,False
861,"被比喻为水神利维亚桑的怪鱼。在捕鱼人行会，继小珀琉喀斯和小撒拉奥斯之后，又一种被注目的新鱼种。",29745,1,4,True,False,1,900,0,True,False,False
862,"鳞脚螺的近亲。受到栖息环境的影响，鳞片变得更硬了。经常被比喻为金属板制作的铠靴。",29746,1,4,True,False,1,900,0,True,False,False
863,"在第七灵灾之后，艾欧泽亚周边的这种鱼就少了很多。古时起鱼人族就将其称为海流星，视为珍贵物品。",29747,1,4,True,False,1,900,0,True,False,False
864,"在昏暗的海中漂浮的样子有如人类的脑袋在波浪之中漂浮。被船员们忌讳，认为是不吉利的东西。",29766,1,4,True,False,1,900,0,True,False,False
865,"在成长过程中使体内带有致命毒素的个体，一旦吃下去必定会葬送性命。至于这是不是通往天堂的钥匙，还得看生前这辈子的所作所为。",29749,1,4,True,False,1,900,0,True,False,False
866,"像亡灵一样出现的海中死灵。据说是幻海流的以太流进了鲨鱼的尸骸，所以才会像傀儡一样游动。",29750,1,4,True,False,1,900,0,True,False,False
867,"长年以来没能确定其存在的凶猛鲨鱼。有人说水银曾经是有生命的金属，所以便这么称呼这条鱼。",29751,1,4,True,False,1,900,0,True,True,False
868,"海神之所以能复苏山神所踩的河川之鱼，是因为自己曾经也有过踩了海鱼并将其复苏的经历。",29752,1,4,True,False,1,900,0,True,False,False
869,"平时都会像钉子一样固定在海底，这种被过度保护的鱼肉非常美味。不知为何，在遇到幻海流的以太时会浮上海面。",29753,1,4,True,False,1,900,0,True,True,False
870,"暴食拟鮟鱇。残留在其肚中的鱼骨种类多达数十种。甚至会被人们称为渔夫。",29754,1,4,True,False,1,900,0,True,False,False
871,"会追着幻海流移动，并捕食被幻海流引过来的小鱼。因为经常浸泡在浓厚的以太当中，所以鱼鳞散发着秘银色的光辉。",29755,1,4,True,False,1,900,0,True,True,False
872,"长长的鱼鳍和有如跳舞般的泳姿，是那么美丽那么虚幻。仿佛是拉札罕的舞者将跳舞能力磨练到了极致。",29756,1,4,True,False,1,900,0,True,True,False
873,"带有金褐色伞帽的水母。乘着幻海流四处漂泊的样子，被船员们称为大海的荨麻。",29757,1,4,True,False,1,900,0,True,True,False
874,"在平稳的海流中，悠闲自在漫游的长寿枪鱼。虽然曾经与数多渔夫死斗过，但现在已经远离是非，开始享乐余生。",29758,1,4,True,False,1,900,0,True,False,False
875,"巨大白色的鱼身经常被错看成是海难船的船帆。当察觉到有船接近时，该鱼会潜入水中逃走。",29759,1,4,True,False,1,900,0,True,False,False
876,"乍一看以为是陨石幸存者的近亲，可实际上是别的生物借取了甲壳。圆圆的甲壳很少见，一旦获得甲壳就不会再放走。",29779,1,4,True,False,1,900,0,True,False,False
877,"摄取水中以太的以太虱，如果在幻海流中长大的话会如何？当看到该个体时就明白了，它的速度会变得非常快。",29761,1,4,True,False,1,900,0,True,False,False
878,"传说这是太阳神阿泽玛落入海中的阳光面纱，在获得生命后变成的样子。船员们都说看到这种鱼就是一种吉兆。",29760,1,4,True,False,1,900,0,True,False,False
879,"本来是拟态成海藻悄悄生活的鱼，但是在乘上幻海流之后，变得积极捕食，最后成长到如此巨大。",29763,1,4,True,False,1,900,0,True,True,False
880,"推测该鱼是从有珊瑚礁的南边海域漂流过来的个体。不知道是不是因为幻海流的环境太适合它，就算离开了故乡也一样肥大。",29764,1,4,True,False,1,900,0,True,True,False
881,"从拉诺西亚发现的化石中可以看出，该鱼是陆生爬虫类回到海中后的品种。",29765,1,4,True,False,1,900,0,True,True,False
882,"用甲壳中积攒的以太加热并喷出海水，从而获得高机动性。如果是在幻海流这种以太浓度极高的海域，那么它的速度不会输给任何鱼。",29775,1,4,True,False,1,900,0,True,False,False
883,"在凶猛的锤头鲨类中，该鱼的性格非常温厚极为少见。在海底移动时就像扫除一样，会吸入小鱼和海藻摄取营养。",29767,1,4,True,False,1,900,0,True,True,False
884,"不知道是不是幻海流的缘故，该鱼身上的毒素性质发生了变化。虽然很好吃，但是会导致喉咙麻痹说不出话。",29768,1,4,True,False,1,900,0,True,False,False
885,"没有背鳍和尖锐的爪，是原始形态的古代鱼。学者们经常围绕着它是否是皱鳃鲨的近亲而争论。",29769,1,4,True,False,1,900,0,True,False,False
886,"据说该鱼葬送了利姆萨·罗敏萨政府机构所追捕的恶名海盗和其海盗船。",29770,1,4,True,False,1,900,0,True,True,False
887,"持续食肉使得身体变得巨大的海胆。在幻海流中横冲直撞，用棘刺贯穿其它的鱼，然后再将这些鱼慢慢吃掉。",29771,1,4,True,False,1,900,0,True,False,False
888,"分布范围很广的一种鱼，在美拉西迪亚的古语中这种鱼的名字叫做“巨大的鳞片”。其来源便是它腹部的鳞片有拉拉菲尔族的手掌那么大。",29772,1,4,True,False,1,900,0,True,False,False
889,"就算经过成长，也依旧不会逆流而上，只会随幻海流漂流的蓝铃鲑。被比喻成只会玩耍不务正业的放浪之子。",29780,1,4,True,False,1,900,0,True,False,False
890,"没有鳞片，有如软体生物一样在水中移动。乍一看毫无防备，可实际上与胸口相连的尾鳍能够放出微弱的魔力，以保护自己。",29774,1,4,True,False,1,900,0,True,True,False
891,"大大的钳子就像锤子一样，会锤碎喜欢的贝类并吃掉它们。当捕获到这种虾时，会当成吉利之物送给铸甲匠行会。",29748,1,4,True,False,1,900,0,True,False,False
892,"鱼人族的传承中出现的传承之鱼。据说该鱼会乘着发光的海流造访鱼人，并给鱼人天启和渔叉。",29776,1,4,True,False,1,900,0,True,False,False
893,"和兄弟剪刀手雅克被并列命名为拉诺西亚的麻烦家伙。为了尝试自己的钳子，不管是钓竿还是渔网，只要是在水中的东西都会剪烂。",29777,1,4,True,False,1,900,0,True,True,False
894,"淡淡的花纹与温厚的性格，使它根本不像一只老虎。在幻海流的浓厚以太中漂流的样子，有如在向日葵地中散步的猫儿。",29778,1,4,True,False,1,900,0,True,False,False
895,"在水中游泳时皮膜如羽衣般飞舞，非常漂亮。不过只要一上甲板，就会萎缩得像船员们的拖把一样。",29773,1,4,True,False,1,900,0,True,True,False
896,"据说这是匠人呕心沥血制作的白瓷碟不小心掉入水中消失后形成的样子。头部残留的薄金纹样，就是白瓷碟上的花纹。",29762,1,4,True,False,1,900,0,True,True,False
897,"头脑非常聪敏，会连续撞击大型船只，从而捕食掉下船的拉拉菲尔。",29781,1,4,True,False,1,900,0,True,False,False
898,"漏斗状的嘴会摄取微生物。与云海鱼“姥鲨”的外形相似，不过因研究没有进展，所以不知二者的关系。",29782,1,4,True,False,1,900,0,True,True,False
899,"上古时代从天界坠入人间的鱼，非常孤独。该鱼绝对不会成群结队，不过偶尔会看到它们以羡慕的眼光接近其他鱼群。",29783,1,4,True,False,1,900,0,True,True,False
900,"受到高浓度以太的影响，体表半结晶化的巨齿鲨。像是指引着幻海流一样，会游在幻海流的最前面。",29784,1,4,True,False,1,900,0,True,False,True
901,"受到高浓度以太的影响，体表半结晶化的盘丽鱼。像是指引着幻海流一样，会游在幻海流的最前面。",29785,1,4,True,False,1,900,0,True,False,True
902,"受到高浓度以太的影响，体表半结晶化的海马。像是指引着幻海流一样，会游在幻海流的最前面。",29786,1,4,True,False,1,900,0,True,False,True
903,"受到高浓度以太的影响，体表半结晶化的鲈鱼。像是指引着幻海流一样，会游在幻海流的最前面。",29787,1,4,True,False,1,900,0,True,False,True
904,"背部有着偏属性水晶的古代兽。在夜晚的海面上会像繁星一样闪现，所以也被称为海上之星。",29788,445,5,True,False,1,900,0,True,True,False
905,"背部寄宿着的广大珊瑚之森，据说在其中能找到上百种生物。据说小型鱼也栖息在这片珊瑚中，可以将它比作会移动的殖民地。",29789,445,5,True,False,1,900,0,True,True,False
906,"活了很长很长时间的年迈石鳍鲨。据说年轻的时候会借助储存的气体浮行，不过现在全身硬化，所以身体过重飞不起来了。",29790,445,5,True,False,1,900,0,True,True,False
907,"一种濒临灭绝的大型海龙。据说在很久以前，海盗们为牵引长船使用的就是这种海龙。",29791,445,5,True,False,1,900,0,True,True,False
908,"河川神沙利亚克在创造出知识之河时产生的珊瑚。因相信食用它能提高学习能力而导致食物中毒的学徒不计其数。",29673,440,0,False,False,3,399,0,True,False,False
909,"贪婪吞噬其他贝类的肉食性海螺。因其带刺的外表，有传言称它是从库尔札斯地区的龙骨中诞生的。",29678,450,0,False,False,3,397,0,True,False,False
910,"蓝色的外表色会在加热后变成樱粉色。刚脱皮后的外壳十分柔软，在工匠村习惯将其炸制后配着麦酒一同食用。",30487,460,0,False,False,0,814,2507,True,False,False
911,"据说是仙子族拿来当耳饰玩耍的花蕾不慎掉入了湖中，结果花蕾却飞快地游开了。其在水中群游的样子，犹如花朵在集体跳舞一般。",30593,460,0,False,False,3,816,0,True,False,False
912,"在产卵期会广范围地产下大量乳白色的卵，其情景就仿佛像是在散播食罪灵的种子一样，因此被水晶都的市民们如此命名。",30432,460,0,True,True,3,819,2507,True,True,True
913,"卫兵团在为如何将食人鳄的情报散播出去而发愁。在冥思苦想后，决定起了这样一个通俗易懂的名字。",30433,460,0,True,True,3,813,2507,True,False,True
914,"肉厚且结实的外皮自古便是适合制作鱼革的材料，人们常利用哲罗鱼的长度制作皮绳。",30434,460,0,True,True,2,814,2507,True,False,False
915,"用仙子语中有着广阔一意的词汇命名的胭脂鱼。从其名来看，应该是被仙子族当做了能够游泳的画布。",30435,460,0,True,True,3,816,2507,True,True,True
916,"为了从严酷的生存竞争中存活下来，而肢解了无数的黄金龙虾，其挥舞钳子的样子仿佛像是熟练的雕金匠。",30436,460,0,True,True,2,816,2507,True,False,True
917,"能从水中跳起捕食前来饮水的啮齿类动物，是一种十分凶猛的鲶鱼。不知为何被维斯族称为“书记官杀手”。",30437,460,0,True,True,2,817,2507,True,True,True
918,"栖息在深海的薄饼章鱼之王。擅长利用可爱的外表让对方放松警惕，面对靠近的猎物将会用腹面的尖牙进行捕食。",30438,460,0,True,True,1,818,2507,True,True,True
919,"以异常清澈美丽的外壳而闻名的贝类，性情也极其凶狠。鳍人族战士打算将其送给母王做饰品于是前去挑战，结果却造成了一次5人伤亡的悲剧。",30439,460,0,True,True,1,818,2507,True,True,True
920,"含有金属成分的卷贝。因为其硬度超常，而形状又是圆形，所以被比喻成战神哈罗妮的大盾。",30488,345,0,False,False,7,398,0,True,False,False
921,"具有坚硬锐利骨骼的海鱼，在红玉海地区常被用来当做钓钩，不过最初要得先考虑怎么钓到它。",30489,350,0,False,False,1,613,0,True,False,False
922,"具有复杂风味的浮草。风干后研成的粉末可以用于调味，除此之外也有地区将其用于轻食与饲养牲畜的饲料。",30490,355,0,False,False,6,401,0,True,False,False
923,"肉厚且吃起来很带劲的鲱鱼。总是游在鱼群的前面，一直能吃到最好的食物所以才会成长到了这么大。",30491,370,0,False,False,1,613,0,True,False,False
924,"最适合用作制作印刷墨水材料的贝类。据说总是有人会把通讯贝与其搞错，拼命地想从这里面听出点声音来。",30492,380,0,False,False,2,399,0,True,False,False
925,"色彩鲜艳的贝类。会让人联想到泉水中飘落的梅花，自古便是人们制作工具的素材。",31129,460,0,False,True,3,614,0,True,False,False
926,"具有金属质感鳞片的魔泉鱼。有着异常强烈的斗争心，据说它们会通过互食来提高鳞片的纯度，使其变得更加坚硬。",31134,460,0,False,True,8,402,0,True,False,False
927,"带有白色清澈光芒的美丽淡水鱼。传说这种鱼是由水晶公为其命名的，不过至于为何他知道月光的美丽，至今仍然没有一个定说。",32049,490,0,True,True,3,813,2507,True,True,True
928,"据记载，这种仿佛翡翠扇子一般的鱼曾被进贡给过游末邦的元首。不过遗憾的是它没能引起元首的兴趣，于是又被放归到了大海。",32050,490,0,True,True,2,814,2507,True,False,True
929,"拥有圆盘形身体的大型古代兽。其强韧的甲壳在远古时期便被珂露西亚岛的战士们当做盾牌使用，至今在岛的各处均能挖掘出此物。",32051,490,0,True,True,0,814,2507,True,True,True
930,"身体上的斑点之间偶尔会渗出像是文字一样的图案。过去王城的书记官在逃避食罪灵时，将一本珍本扔在了山脚，据说这种鱼就是此书获得了生命变化而成。",32052,490,0,True,True,2,816,2507,True,True,True
931,"拥有珍珠色鱼身的食肉鱼。一旦发现想要驱逐鱼群而进入水池的人类，它就会用锐利的牙齿深深地咬住人的小腿深至入骨。",32053,490,0,True,True,3,817,2507,True,True,True
932,"接二连三地将前来挑战的鳍人族战士送进了墓地的深海狂徒。游过之处会因血色而变得浑浊。",32054,490,0,True,True,1,818,2507,True,True,True
933,"拥有类似龟壳一样坚固外壳的螃蟹。因为逐渐成为谢尔达莱群岛的名产，所以最近有大量的捕蟹船出发前去捕捉。",32055,1,1,True,False,1,900,0,True,False,False
934,"闪耀着白银光辉的卷贝。其美丽的程度常被比喻做索恩王朝的艾德薇雅公主在游行时不慎掉落进海中的宝玉。",32056,1,1,True,False,1,900,0,True,False,True
935,"将身体膨胀成五角形箱状的鲀科鱼类。谢尔达莱群岛的渔村会生产一种将晒干的鱼加工成小箱子的工艺品。",32057,1,1,True,False,1,900,0,True,False,False
936,"与普通的河蟹不同，它们的幼年期与繁殖期都是在海中度过，之后会逆流而上在沙利亚克河定居，并一代又一代重复着这个过程。",32075,1,1,True,False,1,900,0,True,False,False
937,"被认为是破坏神拉尔戈粉碎星星时的碎片掉进海里而获得了生命所变化的海星。当月夜之时，其浮在海面上的情景仿佛将整个海面都化作了夜空。",32076,1,1,True,False,1,900,0,True,False,True
938,"外表与栖息在东方的类鲹相似，可是体内的器官却与鲹鱼相近。所以这种鱼到底是鲹鱼还是类鲹，至今仍然争论不断。",32077,1,1,True,False,1,900,0,True,False,False
939,"半边的身上有着黑色的斑点，颜色越深的部位突刺就越密集的鲀科鱼。颜色越接近黑色的个体在群内越有地位。",32095,1,1,True,False,1,900,0,True,False,False
940,"作为星里海带的近亲而被人熟知的海藻。这个品种的特征是其拥有不是很长，但肉质肥厚的叶子。",32096,1,1,True,False,1,900,0,True,False,False
941,"橙色的水母，常被比喻为鬼灯的果实。因为与东方商人信奉的吉祥物相似，所以在罗斯利特湾沿岸也备受重视。",32097,1,1,True,False,1,900,0,True,False,True
942,"因身形巨大，所以被称为古菩鳐的一种鳐鱼。不过也有一种说法是，一心想在海里游泳的古菩变成了这种鱼。",32058,1,2,True,False,1,900,0,True,False,False
943,"游动时会大幅展开上下的鱼鳍，像是在海中飘舞一般。如果鱼鳍上要是有美丽图案，相信会被比喻成蝴蝶吧，可遗憾的是这种鱼的鱼鳍倒是跟蛾子有几分相似。",32059,1,2,True,False,1,900,0,True,False,True
944,"被冠以王蛇之名的鯙科鱼。运用具有剧毒的长牙，像是钉入木楔一样咬住猎物，最后缠起无力反抗的猎物进行捕食。",32060,1,2,True,False,1,900,0,True,False,True
945,"虽然其名取自于绯汐海，不过由于同种之间常会用头部的瘤状物相互碰撞，因此也能常见到额头渗血的个体。",32078,1,2,True,False,1,900,0,True,False,True
946,"传说中因为向往人鱼的美丽指甲，因此也想将自己的钳子染成红色的青蟹，为此它日夜不断地在撕碎猎物。",32079,1,2,True,False,1,900,0,True,False,False
947,"传说中海神利姆莱茵曾用它细长的脚当做缝针使用，编织了数星里的渔网。在绯汐海沿岸则被视为丰渔的象征。",32080,1,2,True,False,1,900,0,True,False,True
948,"体表的图案让其他的鱼错以为像是有着无数孔洞的小石子一样。结果想要躲进孔洞中而靠近过来的鱼类会被瞬间捕食掉。",32098,1,2,True,False,1,900,0,True,False,False
949,"能将一整个成年人藏在内部的巨大扇贝。自古就有众多的画作将其描绘成海神或是水精的睡床。",32099,1,2,True,False,1,900,0,True,False,True
950,"乘着海流广范围移动，时而会跟随小鱼群一起游动，像是守护着它们一样。人们根据这个习性，将它比喻成守护旅行者的雇佣兵。",32100,1,2,True,False,1,900,0,True,False,True
951,"虽然个体数量稀少，但它其实是广泛分布于南洋的麻希鲯鳅的原种——真麻希鲯鳅。在某些语言中对这种鱼的称呼很接近拉拉菲尔族的女性名字，但它和拉拉菲尔族一点关系都没有。",32061,1,3,True,False,1,900,0,True,False,False
952,"分布于拉诺西亚近海的薰衣草印鱼的亚种。因为它是近亲杂交的产物，所以用混合薰衣草香料的名字来称呼它。",32062,1,3,True,False,1,900,0,True,False,False
953,"广范围洄游于大洋的金枪鱼。据寿司师傅三昧说，这种在北洋近海打捞到的鱼，肉质紧实颜色艳红，实属美味。",32081,1,3,True,False,1,900,0,True,False,False
954,"哥布林族从不离身的面具，被认为是从沙利亚克河流域漂流到海里的。想必持有者正在发愁吧。",32082,1,3,True,False,1,900,0,True,False,False
955,"喜欢温暖的海水，会追随季节海流广范围洄游进行繁殖。对于萨维奈岛的渔夫来说，这种鱼象征着丰渔以及季节的变化。",32101,1,3,True,False,1,900,0,True,False,False
956,"翡翠鳗的幼鱼，它们喜欢丰饶之海。随着成长，身体的颜色会变成浓浓的翡翠色。其繁殖地域至今仍然是个迷。",32102,1,3,True,False,1,900,0,True,False,False
957,"与毫无特征的体色相比，其拥有七种鲜艳颜色的口腔常被人们比喻成晶洞。有一口锐利的牙齿，因此鉴赏时都要冒着生命危险。",32064,1,4,True,True,1,900,0,True,False,False
958,"有着圆瞳与垂耳的章鱼。哥布林族的渔夫说那像极了醉酒后脱下面罩的同伴。",32084,1,4,True,True,1,900,0,True,False,False
959,"有着绿色的鱼鳍，展开后呈美丽的扇形。成群结队洄游时的样子就仿佛是刚长出茂盛枝叶的树木在漂流一样。",32104,1,4,True,True,1,900,0,True,False,False
960,"被红色的厚甲保护起来的蟹肉就有如云朵一样洁白柔软。总有人将一些不值钱的螃蟹炖煮成红色后伪装成这个品种进行贩卖。",32065,1,4,True,False,1,900,0,True,False,False
961,"受到以太流的影响，鳞片的金属质感变得更为深沉的鲀科鱼。渔夫也会将其作为放置贵重品的小袋子挂在腰上。",32066,1,4,True,False,1,900,0,True,False,False
962,"传说中大海盗雾须王曾将30瓶葡萄酒倒入了它的壳子里并一饮而尽。十几根触须舞动时的样子也能让人联想到雾须的武勇。",32067,1,4,True,False,1,900,0,True,False,False
963,"一边扭转着身体一边敏捷地游泳，靠着前方的两根触手捕食猎物的古代生物。有一说法称它是云海生物奇虾的祖先。",32068,1,4,True,False,1,900,0,True,False,False
964,"有着像火焰一样体表图案的大型鯙科鱼。因为鱼身含有丰富的油脂，只要点火鱼身就会燃烧起来，因此在远洋航海中被视为贵重物资。",32069,1,4,True,False,1,900,0,True,True,False
965,"利用自身扁平的鱼身可以像滑翔一样高速游泳。有人认为鳃的一部分具有将以太流变换成推进力的结构。",32070,1,4,True,False,1,900,0,True,False,False
966,"就如同其名恶魔的毒针一样，其背部针状的鱼鳍有着剧毒。在幻海流中自由遨游，凡是有鱼靠近便会用它的毒针享受追逐猎物的乐趣。",32071,1,4,True,False,1,900,0,True,True,False
967,"用骨质化的硬鳞覆盖整个体表的鲶鱼科鱼类。同种族之间会相互撞击对方体侧，鳞片没有剥落的一方将享有领地的支配权。",32072,1,4,True,False,1,900,0,True,True,False
968,"将身体膨胀成圆形，随波逐流的一种翻车鱼。就连与同种的相遇都是任由天命，因此其繁殖力极低，被认为有灭绝的风险。",32073,1,4,True,False,1,900,0,True,True,False
969,"在幻海流中出现的大型染血抛光蟹。其将猎物切碎后带回巢穴并堆积起来的习性，被人认为是在向人鱼献上供品。",32085,1,4,True,False,1,900,0,True,True,False
970,"诞生于龙堡的山区，在前往海洋后还会回到诞生时的河流。经历过幻海流考验的个体体色更为艳红。",32086,1,4,True,False,1,900,0,True,False,False
971,"曾经有一位在绯汐海的小岛度过一生并留下了优秀诗歌的诗人。这位诗人深爱海洋，据说他的乐器得到了生命，如今伴随着诗歌的余韵在与浪声一起嬉戏着。",32087,1,4,True,False,1,900,0,True,True,False
972,"栖息在库尔札斯的利齿蛤蜊进入海洋后进化出的品种。其锐利的牙状外壳连大鱼的骨头都能粉碎，实属来者不拒的暴食者。",32088,1,4,True,False,1,900,0,True,False,False
973,"遨游在幻海流中的祭司鱼。收集以太流的能量，从而使头部的诱饵发出了神圣的光芒，因此获得了至福指引的名字。",32089,1,4,True,False,1,900,0,True,False,False
974,"挥动肥厚且重量十足的双钳耀武扬威的螃蟹。其进食时仿佛要将猎物彻底抹杀掉的样子，就连幻海流中的生物都避之不及。",32090,1,4,True,False,1,900,0,True,True,False
975,"在凶猛的海流中锻炼出来的鱼身被人比喻是绯汐海的宝石。这种稀少的金枪鱼在鱼市的竞价中常常能叫出不输给宝石的价格。",32091,1,4,True,False,1,900,0,True,False,False
976,"有着古代鱼应有风度的腔棘鱼。加上背部的两片，全身共计八片鱼鳍，仿佛是利用自己产生的海流悠然地游在海里。",32092,1,4,True,False,1,900,0,True,False,False
977,"左右涨起来的头部受到以太流的影响已经半水晶化，有着淡淡透明的美丽色彩。仔细观察时甚至能看到头部的神经系统。",32093,1,4,True,False,1,900,0,True,False,False
